crn,status,course_code,section,title,credits,type,hybrid,online,instructor,start_date,end_date,days,start_time,end_time,building,room,section_info,program_code
21034,Open,IBUS 5701,P,International Business,.25,Seminar,No,Yes,,"Jun 06, 2025","Jun 07, 2025",Fri Sat,08:35,17:25,Nicol Building,3040,,IBUS
21330,Open,IBUS 5701,V,International Business,.25,Seminar,No,Yes,,"Jul 02, 2025","Aug 14, 2025",Time: Building: ON Room: LINE,,,ON,LINE,,IBUS
